dataset_idx,total_time,prediction,labels,xai_method,Pointing-Game,Top-K Intersection,Sparseness,AUC,Attribution Localisation,Relevance Rank Accuracy,Relevance Mass Accuracy
67,0.005786895751953125,moped,"('motorbike',)",SimCLR LaFAM,True,1.0,0.48351874168942693,0.9079715374408701,0.674331545829773,0.7550815690829418,0.67433155
67,0.017410755157470703,moped,"('motorbike',)",SimCLR RELAX,True,0.263,0.2925818959189463,0.8433162148336455,0.5123723149299622,0.7385037748798902,0.5123723
67,0.005938053131103516,moped,"('motorbike',)",SwAV LaFAM,True,1.0,0.3751754852645404,0.8995510276166392,0.588452935218811,0.7594635974869332,0.58845294
67,0.01809525489807129,moped,"('motorbike',)",SwAV RELAX,True,0.776,0.3516415578299043,0.8602766620623483,0.5581202507019043,0.680270313077451,0.55812025
68,0.014178276062011719,airliner,"('aeroplane',)",ResNet Grad-CAM,True,0.596,0.3986823754217056,0.8395806360982863,0.3425065875053406,0.6269215987701768,0.3425066
68,0.005560636520385742,airliner,"('aeroplane',)",ResNet LaFAM,True,0.318,0.2884126105284077,0.8396919659003002,0.29825371503829956,0.4719446579554189,0.29825372
68,0.005722761154174805,airliner,"('aeroplane',)",SimCLR LaFAM,True,0.5760000000000001,0.5824801598269563,0.8537615788792521,0.454249769449234,0.625,0.45424977
68,0.016948461532592773,airliner,"('aeroplane',)",SimCLR RELAX,True,0.9510000000000001,0.3464875226161018,0.8594987746763666,0.35126522183418274,0.6660261337432744,0.35126522
68,0.006304740905761719,airliner,"('aeroplane',)",SwAV LaFAM,True,0.597,0.37582263354341655,0.8735584916729173,0.3462541997432709,0.606456571867794,0.3462542
68,0.018383026123046875,airliner,"('aeroplane',)",SwAV RELAX,True,0.78,0.4327615481111418,0.8582642508718129,0.38982346653938293,0.6551691006917756,0.38982347
71,0.015332937240600586,airliner,"('aeroplane',)",ResNet Grad-CAM,True,0.902,0.4371817003129455,0.9083086867439927,0.39041823148727417,0.5921717171717171,0.39041823
71,0.005795478820800781,airliner,"('aeroplane',)",ResNet LaFAM,True,0.425,0.3358947697312648,0.8989641028758382,0.330772340297699,0.6008158508158508,0.33077234
71,0.006230592727661133,airliner,"('aeroplane',)",SimCLR LaFAM,True,0.906,0.570944095111471,0.909445897911294,0.48982861638069153,0.5343822843822844,0.48982862
71,0.01764225959777832,airliner,"('aeroplane',)",SimCLR RELAX,True,0.967,0.3633803570039683,0.9309257219989416,0.4016622304916382,0.6982323232323232,0.40166223
71,0.0059893131256103516,airliner,"('aeroplane',)",SwAV LaFAM,True,0.184,0.4086947879663366,0.8469940513069901,0.34978365898132324,0.4352175602175602,0.34978366
71,0.018501758575439453,airliner,"('aeroplane',)",SwAV RELAX,True,0.91,0.3646651711480715,0.9129996828091111,0.38774463534355164,0.7230963480963482,0.38774464
74,0.014991521835327148,kite,"('bird',)",ResNet Grad-CAM,True,0.983,0.3871997878553311,0.26433073240806615,0.6503364443778992,0.7164861294583884,0.65033644
74,0.005618095397949219,kite,"('bird',)",ResNet LaFAM,True,0.983,0.30676901035481247,0.3065317997998453,0.6904849410057068,0.6749273447820343,0.69048494
74,0.0058705806732177734,kite,"('bird',)",SimCLR LaFAM,True,0.6920000000000001,0.34488233441659893,0.6064234230314244,0.7809305787086487,0.784782034346103,0.7809306
74,0.017004013061523438,kite,"('bird',)",SimCLR RELAX,True,0.983,0.22521649193831866,0.6696449107909712,0.801463782787323,0.808005284015852,0.8014638
74,0.0065610408782958984,kite,"('bird',)",SwAV LaFAM,True,0.514,0.39950220442981305,0.6074637988541582,0.7827590107917786,0.8352443857331572,0.782759
74,0.018447399139404297,kite,"('bird',)",SwAV RELAX,True,0.978,0.2541532922202401,0.572611208792575,0.7761455774307251,0.7276089828269485,0.7761456
75,0.014185905456542969,jacamar,"('bird',)",ResNet Grad-CAM,False,0.0,0.5558683714446189,0.8403398323957216,0.027726856991648674,0.0,0.027726857
75,0.005534648895263672,jacamar,"('bird',)",ResNet LaFAM,True,0.135,0.2905846280062412,0.8855909397189015,0.020462242886424065,0.09269162210338681,0.020462243
75,0.005693674087524414,jacamar,"('bird',)",SimCLR LaFAM,False,0.0,0.41123847280774506,0.7243424816721555,0.01691419817507267,0.0,0.016914198
75,0.016876697540283203,jacamar,"('bird',)",SimCLR RELAX,False,0.0,0.19018465146821964,0.3707952122609692,0.008820181712508202,0.0,0.008820182
75,0.0063092708587646484,jacamar,"('bird',)",SwAV LaFAM,True,0.137,0.4791557746029173,0.8080386354609639,0.027495002374053,0.14616755793226383,0.027495002
75,0.01933574676513672,jacamar,"('bird',)",SwAV RELAX,False,0.0,0.1953389887969735,0.356336931628441,0.009964016266167164,0.0,0.009964016
78,0.014137506484985352,Siamese cat,"('cat',)",ResNet Grad-CAM,True,1.0,0.30894599014239177,0.7941719418209721,0.7949052453041077,0.8291181465308103,0.79490525
78,0.005589723587036133,Siamese cat,"('cat',)",ResNet LaFAM,True,1.0,0.26936643462416093,0.8056903963982263,0.7800723910331726,0.855743571081999,0.7800724
78,0.0062885284423828125,Siamese cat,"('cat',)",SimCLR LaFAM,True,1.0,0.5908463579004974,0.8793471220789186,0.934938907623291,0.8349708879184862,0.9349389
78,0.017457962036132812,Siamese cat,"('cat',)",SimCLR RELAX,True,1.0,0.411866095228661,0.7957137537659523,0.8196534514427185,0.8264798641436196,0.81965345
78,0.006312847137451172,Siamese cat,"('cat',)",SwAV LaFAM,True,1.0,0.42510654297696715,0.879020344605802,0.8736774325370789,0.8443413391557496,0.87367743
78,0.01836371421813965,Siamese cat,"('cat',)",SwAV RELAX,True,0.8250000000000001,0.33659490549967075,0.7129848910553694,0.7513250708580017,0.7625242600679282,0.7513251
79,0.014691591262817383,Persian cat,"('cat',)",ResNet Grad-CAM,True,0.736,0.37538631130069566,0.8946022540974791,0.6425892114639282,0.788833112331881,0.6425892
79,0.0055997371673583984,Persian cat,"('cat',)",ResNet LaFAM,True,0.393,0.22426752085444157,0.7505903287539468,0.5122818350791931,0.6112426595946202,0.51228184
79,0.005733013153076172,Persian cat,"('cat',)",SimCLR LaFAM,True,1.0,0.46196886707941076,0.7391309851771496,0.6000874638557434,0.6173517711687819,0.60008746
79,0.017023801803588867,Persian cat,"('cat',)",SimCLR RELAX,True,1.0,0.32868342355714414,0.7275698475187757,0.5398174524307251,0.5931994695965145,0.53981745
79,0.006365776062011719,Persian cat,"('cat',)",SwAV LaFAM,True,0.022,0.27992017760819965,0.6596932201725936,0.49360620975494385,0.47755256677401026,0.4936062
79,0.018677949905395508,Persian cat,"('cat',)",SwAV RELAX,True,0.224,0.4042420599327095,0.7248647949575425,0.550652265548706,0.6508334911915136,0.55065227
83,0.013967752456665039,ram,"('sheep',)",ResNet Grad-CAM,True,0.999,0.3884174421820683,0.7454242649948545,0.5850593447685242,0.6627964987074244,0.58505934
83,0.0056569576263427734,ram,"('sheep',)",ResNet LaFAM,True,0.109,0.251748240144253,0.7236851681762599,0.524101197719574,0.5837906481019547,0.5241012
83,0.006190061569213867,ram,"('sheep',)",SimCLR LaFAM,True,0.6950000000000001,0.5570225130880485,0.6769789679858009,0.6092996001243591,0.6174429679350537,0.6092996
83,0.01786208152770996,ram,"('sheep',)",SimCLR RELAX,True,0.987,0.3106867338199677,0.6921580289802821,0.545335054397583,0.6337248854823349,0.54533505
83,0.006494283676147461,ram,"('sheep',)",SwAV LaFAM,True,0.987,0.49569797678663874,0.8013108827997284,0.6866369247436523,0.7399882080819992,0.6866369
83,0.01842212677001953,ram,"('sheep',)",SwAV RELAX,True,0.998,0.3861286523851998,0.8045686101294478,0.6184598803520203,0.7045217470180054,0.6184599
84,0.014181852340698242,warplane,"('aeroplane',)",ResNet Grad-CAM,True,1.0,0.3441622382850535,0.87707657591966,0.5116043090820312,0.6921482709616296,0.5116043
84,0.005584001541137695,warplane,"('aeroplane',)",ResNet LaFAM,True,0.686,0.29654694498635453,0.8828307587850505,0.4841669797897339,0.7199786830885836,0.48416698
84,0.005938291549682617,warplane,"('aeroplane',)",SimCLR LaFAM,True,1.0,0.5990439870596098,0.914235591574603,0.7201917767524719,0.7559805779251539,0.7201918
84,0.016921043395996094,warplane,"('aeroplane',)",SimCLR RELAX,True,0.852,0.30035242752595526,0.8803808138803495,0.488789439201355,0.7108005684509711,0.48878944
84,0.006320953369140625,warplane,"('aeroplane',)",SwAV LaFAM,True,0.6890000000000001,0.4437720904857093,0.9191628041896335,0.6043047904968262,0.7717906205589767,0.6043048
84,0.01833510398864746,warplane,"('aeroplane',)",SwAV RELAX,True,0.646,0.2773746114632159,0.6002473738514602,0.37542179226875305,0.466189009947892,0.3754218
87,0.014238834381103516,ram,"('sheep',)",ResNet Grad-CAM,False,0.0,0.4337454292668751,0.8176294980722547,0.38525891304016113,0.5221077127659575,0.3852589
87,0.006041049957275391,ram,"('sheep',)",ResNet LaFAM,True,0.912,0.2904640943518887,0.7380162965871769,0.3212781250476837,0.37109375,0.32127813
87,0.0060482025146484375,ram,"('sheep',)",SimCLR LaFAM,True,1.0,0.43158960414003966,0.8912720441239468,0.4434973895549774,0.6754488031914894,0.4434974
87,0.0177156925201416,ram,"('sheep',)",SimCLR RELAX,True,0.912,0.3474357669368073,0.8034436134513779,0.3728809952735901,0.5996509308510638,0.372881
87,0.0062160491943359375,ram,"('sheep',)",SwAV LaFAM,True,0.323,0.4526247862488156,0.8512155504783665,0.42862945795059204,0.5369015957446809,0.42862946
87,0.01835465431213379,ram,"('sheep',)",SwAV RELAX,True,0.912,0.3741574019185271,0.7444532700271312,0.36463335156440735,0.5142121010638298,0.36463335
92,0.01433110237121582,Rhodesian ridgeback,"('dog',)",ResNet Grad-CAM,True,0.775,0.36679164889047433,0.6030426305316006,0.49239787459373474,0.4778195152490833,0.49239787
92,0.0055692195892333984,Rhodesian ridgeback,"('dog',)",ResNet LaFAM,True,0.262,0.35920530545546664,0.5662974322374421,0.4800035357475281,0.4724532689383776,0.48000354
92,0.005737781524658203,Rhodesian ridgeback,"('dog',)",SimCLR LaFAM,True,0.846,0.408779360703743,0.8672181992524517,0.6625059247016907,0.765360880064395,0.6625059
92,0.016918659210205078,Rhodesian ridgeback,"('dog',)",SimCLR RELAX,True,0.739,0.34854982436806553,0.8197848058184717,0.6075788140296936,0.7303908416062964,0.6075788
92,0.006227970123291016,Rhodesian ridgeback,"('dog',)",SwAV LaFAM,True,0.846,0.31171430079887735,0.7753132212348518,0.5612421631813049,0.6463643681244969,0.56124216
92,0.018338441848754883,Rhodesian ridgeback,"('dog',)",SwAV RELAX,True,1.0,0.29812773179934643,0.7856375699289092,0.5759837627410889,0.6548609247831142,0.57598376
93,0.01421499252319336,ox,"('cow',)",ResNet Grad-CAM,True,1.0,0.3215777707039541,0.8202720837178095,0.8371862769126892,0.8458652930966911,0.8371863
93,0.005996227264404297,ox,"('cow',)",ResNet LaFAM,True,0.685,0.2868181928504094,0.5811503763201539,0.7405453324317932,0.7548289569452998,0.74054533
93,0.0066089630126953125,ox,"('cow',)",SimCLR LaFAM,True,1.0,0.5426064936351995,0.6506670435759835,0.8210728764533997,0.7354011533508762,0.8210729
93,0.019765615463256836,ox,"('cow',)",SimCLR RELAX,True,1.0,0.2910377880196154,0.7863764612121215,0.8126740455627441,0.8434578131123678,0.81267405
93,0.005964517593383789,ox,"('cow',)",SwAV LaFAM,True,0.9570000000000001,0.31970538042274016,0.7412021303107951,0.8095557689666748,0.8043782542970719,0.80955577
93,0.021039962768554688,ox,"('cow',)",SwAV RELAX,True,0.987,0.25179472461810337,0.6955954522263762,0.7718717455863953,0.770869492189687,0.77187175
97,0.014859199523925781,racer,"('car',)",ResNet Grad-CAM,True,1.0,0.41078804053234813,0.9467100528209755,0.3558928668498993,0.6497036125713007,0.35589287
97,0.0055789947509765625,racer,"('car',)",ResNet LaFAM,True,0.997,0.4432289374646002,0.9471377817099818,0.3601536154747009,0.6470193490661,0.36015362
97,0.005785226821899414,racer,"('car',)",SimCLR LaFAM,True,1.0,0.5830622576760356,0.9682075956840166,0.5120296478271484,0.8524773515266749,0.51202965
97,0.016979694366455078,racer,"('car',)",SimCLR RELAX,True,0.997,0.43483760514535863,0.9696379877479011,0.4152582287788391,0.7546135778995638,0.41525823
97,0.006421804428100586,racer,"('car',)",SwAV LaFAM,True,1.0,0.3930730323483909,0.9558895591727004,0.3641251027584076,0.7975617939827759,0.3641251
97,0.018445968627929688,racer,"('car',)",SwAV RELAX,True,1.0,0.3462961592409055,0.904748182333272,0.3135673701763153,0.503523095850576,0.31356737
101,0.014472484588623047,standard poodle,"('dog',)",ResNet Grad-CAM,True,0.528,0.5779401772777706,0.8984598930560889,0.20232108235359192,0.384771059954465,0.20232108
101,0.005671501159667969,standard poodle,"('dog',)",ResNet LaFAM,True,0.519,0.47833126265296544,0.8778812049083821,0.16950921714305878,0.384771059954465,0.16950922
101,0.005797386169433594,standard poodle,"('dog',)",SimCLR LaFAM,True,0.8140000000000001,0.5603704563624543,0.930263829667809,0.24514207243919373,0.42499367568934987,0.24514207
101,0.018058061599731445,standard poodle,"('dog',)",SimCLR RELAX,True,0.807,0.3300285379871805,0.9254385980514758,0.17271269857883453,0.6207943334176574,0.1727127
101,0.005985736846923828,standard poodle,"('dog',)",SwAV LaFAM,True,0.535,0.5307228951603787,0.9456418035995378,0.2543960213661194,0.6048570705793068,0.25439602
101,0.02086639404296875,standard poodle,"('dog',)",SwAV RELAX,True,0.002,0.2192251006612894,0.3034656822843322,0.05646262690424919,0.07563875537566406,0.056462627
102,0.02005767822265625,schooner,"('boat',)",ResNet Grad-CAM,True,0.642,0.5847300571638356,0.981115385146432,0.14854981005191803,0.51434034416826,0.14854981
102,0.0055310726165771484,schooner,"('boat',)",ResNet LaFAM,True,0.629,0.5597550410519957,0.9816121832389308,0.1476302146911621,0.5289993626513703,0.14763021
102,0.005671977996826172,schooner,"('boat',)",SimCLR LaFAM,True,0.386,0.31815263874774224,0.7703521511476727,0.04961570352315903,0.30019120458891013,0.049615704
102,0.017078638076782227,schooner,"('boat',)",SimCLR RELAX,False,0.0,0.3170520940942455,0.7644577089150515,0.04369882494211197,0.0,0.043698825
102,0.006228208541870117,schooner,"('boat',)",SwAV LaFAM,True,0.375,0.29154169994935186,0.9216741647277209,0.06272697448730469,0.4595283620140217,0.062726974
102,0.018274784088134766,schooner,"('boat',)",SwAV RELAX,True,0.642,0.3046349641142275,0.9580612682593916,0.07797662168741226,0.5519439133205863,0.07797662
104,0.015305757522583008,school bus,"('bus',)",ResNet Grad-CAM,True,1.0,0.4059770814938619,0.9476897158771985,0.7477889060974121,0.8821761219305673,0.7477889
104,0.005764961242675781,school bus,"('bus',)",ResNet LaFAM,True,1.0,0.30077776990883837,0.9558718852586243,0.6763251423835754,0.9031752751905165,0.67632514
104,0.006571054458618164,school bus,"('bus',)",SimCLR LaFAM,True,1.0,0.5081160311110022,0.9442973479652668,0.8187004923820496,0.831541066892464,0.8187005
104,0.017392873764038086,school bus,"('bus',)",SimCLR RELAX,True,0.989,0.3563440145251704,0.8993623495167945,0.6811128854751587,0.7955546147332769,0.6811129
104,0.0060884952545166016,school bus,"('bus',)",SwAV LaFAM,True,1.0,0.45386387432908115,0.956157575530322,0.7946719527244568,0.907112616426757,0.79467195
104,0.018512487411499023,school bus,"('bus',)",SwAV RELAX,True,1.0,0.3701834819386931,0.8655333563160953,0.6759524345397949,0.7604149026248942,0.67595243
105,0.014305353164672852,convertible,"('car',)",ResNet Grad-CAM,True,0.961,0.40260658017317363,0.8585458541974862,0.7017866969108582,0.7386213174445548,0.7017867
105,0.005582332611083984,convertible,"('car',)",ResNet LaFAM,True,1.0,0.34531842634160936,0.9126341692434716,0.6947517991065979,0.800190334326382,0.6947518
105,0.0057408809661865234,convertible,"('car',)",SimCLR LaFAM,True,1.0,0.500978901946244,0.9184045018205893,0.795136034488678,0.8317196292618338,0.79513603
105,0.01776409149169922,convertible,"('car',)",SimCLR RELAX,True,1.0,0.33848161387090836,0.9374358471525732,0.6973590850830078,0.8216650115855677,0.6973591
105,0.006584644317626953,convertible,"('car',)",SwAV LaFAM,True,1.0,0.36582223573632383,0.9302970562567716,0.7190041542053223,0.8608490566037735,0.71900415
105,0.01838231086730957,convertible,"('car',)",SwAV RELAX,True,1.0,0.39007127751046367,0.8913741917924879,0.7128190398216248,0.8326713008937437,0.71281904
108,0.015311002731323242,Afghan hound,"('dog',)",ResNet Grad-CAM,True,0.13,0.3708826285264277,0.7561869123612466,0.373612642288208,0.4123032687651332,0.37361264
108,0.005995750427246094,Afghan hound,"('dog',)",ResNet LaFAM,True,0.13,0.3460967324170376,0.7741318407177972,0.3723823130130768,0.4963680387409201,0.3723823
108,0.005829811096191406,Afghan hound,"('dog',)",SimCLR LaFAM,True,0.9460000000000001,0.43161098968378775,0.7984539270253556,0.4292904734611511,0.5513771186440678,0.42929047
108,0.01718306541442871,Afghan hound,"('dog',)",SimCLR RELAX,True,0.937,0.3256803842465064,0.791156462585034,0.3847772181034088,0.5512257869249395,0.38477722
108,0.006193876266479492,Afghan hound,"('dog',)",SwAV LaFAM,True,0.641,0.3668277544874162,0.8410165298785154,0.4086373746395111,0.6157687651331719,0.40863737
108,0.01839590072631836,Afghan hound,"('dog',)",SwAV RELAX,True,0.146,0.2610634839101903,0.5557194218211167,0.27647343277931213,0.3606234866828087,0.27647343
110,0.014605045318603516,ox,"('cow',)",ResNet Grad-CAM,True,1.0,0.39753475581729714,0.8720042496996668,0.7458236813545227,0.7660629170638703,0.7458237
110,0.005572319030761719,ox,"('cow',)",ResNet LaFAM,True,1.0,0.25507756104429313,0.8686100176165995,0.6641162037849426,0.7760533841754051,0.6641162
110,0.005731105804443359,ox,"('cow',)",SimCLR LaFAM,True,0.321,0.4280102590686325,0.7605537752065217,0.6750214099884033,0.7398284080076263,0.6750214
110,0.016994476318359375,ox,"('cow',)",SimCLR RELAX,True,0.915,0.3633199722705884,0.728461816246301,0.6416080594062805,0.6999428026692087,0.64160806
110,0.006258487701416016,ox,"('cow',)",SwAV LaFAM,True,0.9570000000000001,0.37705350327253306,0.822086866341628,0.7059383988380432,0.7891325071496663,0.7059384
110,0.018386125564575195,ox,"('cow',)",SwAV RELAX,True,0.915,0.3025589555763533,0.6710304964469284,0.6074548959732056,0.6636034318398475,0.6074549
111,0.014070749282836914,partridge,"('bird',)",ResNet Grad-CAM,True,1.0,0.4103187640401046,0.876964981557075,0.4474276006221771,0.6271936517625515,0.4474276
111,0.0059015750885009766,partridge,"('bird',)",ResNet LaFAM,False,0.0,0.22729708685097497,0.739320028827632,0.3162030875682831,0.4765756142224935,0.3162031
111,0.005982875823974609,partridge,"('bird',)",SimCLR LaFAM,True,1.0,0.5568608861105131,0.9457811348449247,0.6333021521568298,0.767434762704105,0.63330215
111,0.017334461212158203,partridge,"('bird',)",SimCLR RELAX,True,1.0,0.4571771723848014,0.9556746424569665,0.5639714598655701,0.8249656645811079,0.56397146
111,0.006299018859863281,partridge,"('bird',)",SwAV LaFAM,True,1.0,0.5196920181426973,0.9693725346535282,0.6103072762489319,0.8285518083320617,0.6103073
